estado,estadoIBGE,dataColetaTeste1,FaixaIdade,sexo,codigoEstadoTeste1,Óbito,Cura,casosConfirmados,casosDescartados,casosInconclusivos,Populacao
Alagoas,AL,2021-11-06,sem referencia,Feminino,2.0,0,0,0,0,0,2
Alagoas,AL,2021-11-06,sem referencia,Feminino,3.0,0,3,1,5,0,6
Alagoas,AL,2021-11-06,sem referencia,Masculino,2.0,0,2,0,0,0,4
Alagoas,AL,2021-11-06,sem referencia,Masculino,3.0,0,4,0,8,0,8
Alagoas,AL,2021-11-07,0-18,Feminino,3.0,0,3,0,3,0,3
Alagoas,AL,2021-11-07,0-18,Masculino,2.0,0,1,0,0,0,4
Alagoas,AL,2021-11-07,0-18,Masculino,3.0,0,3,0,6,0,6
Alagoas,AL,2021-11-07,19-30,Feminino,3.0,0,7,0,8,0,8
Alagoas,AL,2021-11-07,19-30,Masculino,2.0,0,2,0,0,0,4
Alagoas,AL,2021-11-07,19-30,Masculino,3.0,0,4,0,5,0,5
Alagoas,AL,2021-11-07,31-45,Feminino,2.0,0,4,0,0,0,6
Alagoas,AL,2021-11-07,31-45,Feminino,3.0,0,10,0,13,1,14
Alagoas,AL,2021-11-07,31-45,Masculino,2.0,0,2,0,0,0,2
Alagoas,AL,2021-11-07,31-45,Masculino,3.0,0,9,1,9,0,10
Alagoas,AL,2021-11-07,46-60,Feminino,2.0,0,0,0,0,0,1
Alagoas,AL,2021-11-07,46-60,Feminino,3.0,0,2,0,2,0,2
Alagoas,AL,2021-11-07,46-60,Masculino,2.0,0,0,0,0,0,2
Alagoas,AL,2021-11-07,46-60,Masculino,3.0,0,1,1,2,0,3
Alagoas,AL,2021-11-07,sem referencia,Feminino,2.0,0,2,0,0,0,4
Alagoas,AL,2021-11-07,sem referencia,Feminino,3.0,0,6,1,8,0,9
Alagoas,AL,2021-11-07,sem referencia,Masculino,2.0,0,0,0,0,0,1
Alagoas,AL,2021-11-07,sem referencia,Masculino,3.0,0,8,5,8,0,13
Alagoas,AL,2021-11-08,0-18,Feminino,2.0,0,1,0,0,0,3
Alagoas,AL,2021-11-08,0-18,Feminino,3.0,0,6,1,10,0,11
Alagoas,AL,2021-11-08,0-18,Masculino,3.0,0,2,1,5,0,6
Alagoas,AL,2021-11-08,19-30,Feminino,2.0,0,3,0,0,0,3
Alagoas,AL,2021-11-08,19-30,Feminino,3.0,0,17,2,20,0,22
Alagoas,AL,2021-11-08,19-30,Masculino,2.0,0,5,0,0,0,9
Alagoas,AL,2021-11-08,19-30,Masculino,3.0,0,16,3,21,0,24
Alagoas,AL,2021-11-08,31-45,Feminino,2.0,0,5,0,0,0,7
Alagoas,AL,2021-11-08,31-45,Feminino,3.0,0,22,2,33,0,35
Alagoas,AL,2021-11-08,31-45,Masculino,2.0,0,3,0,0,0,4
Alagoas,AL,2021-11-08,31-45,Masculino,3.0,0,11,4,24,0,28
Alagoas,AL,2021-11-08,46-60,Feminino,2.0,0,1,0,0,0,5
Alagoas,AL,2021-11-08,46-60,Feminino,3.0,0,8,2,8,0,10
Alagoas,AL,2021-11-08,46-60,Masculino,2.0,0,1,0,0,0,2
Alagoas,AL,2021-11-08,46-60,Masculino,3.0,0,4,3,5,0,8
Alagoas,AL,2021-11-08,sem referencia,Feminino,2.0,0,2,0,0,0,6
Alagoas,AL,2021-11-08,sem referencia,Feminino,3.0,0,10,5,15,0,20
Alagoas,AL,2021-11-08,sem referencia,Masculino,2.0,0,1,0,0,0,3
Alagoas,AL,2021-11-08,sem referencia,Masculino,3.0,0,5,1,11,0,12
Alagoas,AL,2021-11-09,0-18,Feminino,2.0,0,0,0,0,0,6
Alagoas,AL,2021-11-09,0-18,Feminino,3.0,0,5,0,10,0,10
Alagoas,AL,2021-11-09,0-18,Masculino,2.0,0,0,0,0,0,3
Alagoas,AL,2021-11-09,0-18,Masculino,3.0,0,3,0,6,0,6
Alagoas,AL,2021-11-09,19-30,Feminino,2.0,0,3,0,0,0,8
Alagoas,AL,2021-11-09,19-30,Feminino,3.0,0,13,3,22,0,25
Alagoas,AL,2021-11-09,19-30,Masculino,2.0,0,4,0,0,0,9
Alagoas,AL,2021-11-09,19-30,Masculino,3.0,0,11,0,13,0,13
Alagoas,AL,2021-11-09,31-45,Feminino,2.0,0,2,0,0,0,11
Alagoas,AL,2021-11-09,31-45,Feminino,3.0,0,20,9,30,0,39
Alagoas,AL,2021-11-09,31-45,Masculino,2.0,0,0,0,0,0,6
Alagoas,AL,2021-11-09,31-45,Masculino,3.0,0,11,3,17,0,20
Alagoas,AL,2021-11-09,46-60,Feminino,2.0,0,1,0,0,0,4
Alagoas,AL,2021-11-09,46-60,Feminino,3.0,0,4,0,9,0,9
Alagoas,AL,2021-11-09,46-60,Masculino,2.0,0,2,0,0,0,3
Alagoas,AL,2021-11-09,46-60,Masculino,3.0,0,8,1,11,0,12
Alagoas,AL,2021-11-09,sem referencia,Feminino,2.0,0,2,0,0,0,4
Alagoas,AL,2021-11-09,sem referencia,Feminino,3.0,0,9,6,13,0,19
Alagoas,AL,2021-11-09,sem referencia,Masculino,2.0,0,0,0,0,0,5
Alagoas,AL,2021-11-09,sem referencia,Masculino,3.0,0,6,1,14,0,15
Alagoas,AL,2021-11-10,0-18,Feminino,2.0,0,0,0,0,0,3
Alagoas,AL,2021-11-10,0-18,Feminino,3.0,0,8,0,11,0,11
Alagoas,AL,2021-11-10,0-18,Masculino,2.0,0,0,0,0,0,3
Alagoas,AL,2021-11-10,0-18,Masculino,3.0,0,5,0,8,0,8
Alagoas,AL,2021-11-10,19-30,Feminino,2.0,0,1,0,0,0,10
Alagoas,AL,2021-11-10,19-30,Feminino,3.0,0,14,0,21,0,21
Alagoas,AL,2021-11-10,19-30,Masculino,2.0,0,3,0,0,0,8
Alagoas,AL,2021-11-10,19-30,Masculino,3.0,0,11,1,17,0,18
Alagoas,AL,2021-11-10,31-45,Feminino,2.0,0,1,0,0,0,6
Alagoas,AL,2021-11-10,31-45,Feminino,3.0,0,17,2,31,1,34
Alagoas,AL,2021-11-10,31-45,Masculino,2.0,0,2,0,0,0,7
Alagoas,AL,2021-11-10,31-45,Masculino,3.0,0,4,1,8,0,9
Alagoas,AL,2021-11-10,46-60,Feminino,2.0,0,1,0,0,0,7
Alagoas,AL,2021-11-10,46-60,Feminino,3.0,0,8,0,16,0,16
Alagoas,AL,2021-11-10,46-60,Masculino,2.0,0,1,0,0,0,1
Alagoas,AL,2021-11-10,46-60,Masculino,3.0,0,4,0,10,0,10
Alagoas,AL,2021-11-10,sem referencia,Feminino,2.0,0,0,0,0,0,8
Alagoas,AL,2021-11-10,sem referencia,Feminino,3.0,0,19,6,20,1,27
Alagoas,AL,2021-11-10,sem referencia,Masculino,2.0,0,2,0,0,0,7
Alagoas,AL,2021-11-10,sem referencia,Masculino,3.0,0,5,5,8,0,13
Alagoas,AL,2021-11-11,0-18,Feminino,2.0,0,0,0,0,0,4
Alagoas,AL,2021-11-11,0-18,Feminino,3.0,0,4,1,8,0,9
Alagoas,AL,2021-11-11,0-18,Masculino,2.0,0,0,0,0,0,1
Alagoas,AL,2021-11-11,0-18,Masculino,3.0,0,6,0,14,0,14
Alagoas,AL,2021-11-11,19-30,Feminino,2.0,0,2,0,0,0,10
Alagoas,AL,2021-11-11,19-30,Feminino,3.0,0,18,0,26,0,26
Alagoas,AL,2021-11-11,19-30,Masculino,2.0,0,0,0,0,0,4
Alagoas,AL,2021-11-11,19-30,Masculino,3.0,0,16,1,23,0,24
Alagoas,AL,2021-11-11,31-45,Feminino,2.0,0,3,0,0,0,8
Alagoas,AL,2021-11-11,31-45,Feminino,3.0,0,26,3,41,0,44
Alagoas,AL,2021-11-11,31-45,Masculino,2.0,0,2,0,0,0,6
Alagoas,AL,2021-11-11,31-45,Masculino,3.0,0,12,1,23,0,24
Alagoas,AL,2021-11-11,46-60,Feminino,2.0,0,1,0,0,0,3
Alagoas,AL,2021-11-11,46-60,Feminino,3.0,0,10,1,14,0,15
Alagoas,AL,2021-11-11,46-60,Masculino,2.0,0,1,0,0,0,3
Alagoas,AL,2021-11-11,46-60,Masculino,3.0,0,4,1,6,0,7
Alagoas,AL,2021-11-11,sem referencia,Feminino,2.0,0,0,0,0,0,6
Alagoas,AL,2021-11-11,sem referencia,Feminino,3.0,0,16,6,20,0,26
Alagoas,AL,2021-11-11,sem referencia,Masculino,2.0,0,0,0,0,0,5
Alagoas,AL,2021-11-11,sem referencia,Masculino,3.0,0,2,3,6,0,9
Alagoas,AL,2021-11-12,0-18,Feminino,2.0,0,1,0,0,0,1
Alagoas,AL,2021-11-12,0-18,Feminino,3.0,0,7,1,10,0,11
Alagoas,AL,2021-11-12,0-18,Masculino,2.0,0,2,0,0,0,2
Alagoas,AL,2021-11-12,0-18,Masculino,3.0,0,2,2,4,0,6
Alagoas,AL,2021-11-12,19-30,Feminino,2.0,0,2,0,0,0,6
Alagoas,AL,2021-11-12,19-30,Feminino,3.0,0,10,2,14,0,16
Alagoas,AL,2021-11-12,19-30,Masculino,2.0,0,4,0,0,0,6
Alagoas,AL,2021-11-12,19-30,Masculino,3.0,0,11,4,15,0,19
Alagoas,AL,2021-11-12,31-45,Feminino,2.0,0,1,0,0,0,4
Alagoas,AL,2021-11-12,31-45,Feminino,3.0,0,10,4,19,0,23
Alagoas,AL,2021-11-12,31-45,Masculino,2.0,0,0,0,0,0,3
Alagoas,AL,2021-11-12,31-45,Masculino,3.0,0,9,0,13,1,14
Alagoas,AL,2021-11-12,46-60,Feminino,2.0,0,3,0,0,0,6
Alagoas,AL,2021-11-12,46-60,Feminino,3.0,0,7,1,12,0,13
Alagoas,AL,2021-11-12,46-60,Masculino,2.0,0,0,0,0,0,2
Alagoas,AL,2021-11-12,46-60,Masculino,3.0,0,4,3,7,0,10
Alagoas,AL,2021-11-12,sem referencia,Feminino,2.0,0,1,0,0,0,4
Alagoas,AL,2021-11-12,sem referencia,Feminino,3.0,0,5,2,10,0,12
Alagoas,AL,2021-11-12,sem referencia,Masculino,2.0,0,1,0,0,0,1
Alagoas,AL,2021-11-12,sem referencia,Masculino,3.0,0,6,1,6,0,7
Alagoas,AL,2021-11-13,0-18,Feminino,2.0,0,0,0,0,0,1
Alagoas,AL,2021-11-13,0-18,Feminino,3.0,0,0,0,1,0,1
Alagoas,AL,2021-11-13,0-18,Masculino,2.0,0,0,0,0,0,1
Alagoas,AL,2021-11-13,19-30,Feminino,2.0,0,1,0,0,0,8
Alagoas,AL,2021-11-13,19-30,Masculino,2.0,0,0,0,0,0,2
Alagoas,AL,2021-11-13,19-30,Masculino,3.0,0,3,0,6,0,6
Alagoas,AL,2021-11-13,31-45,Feminino,2.0,0,1,0,0,0,10
Alagoas,AL,2021-11-13,31-45,Feminino,3.0,0,4,0,7,0,7
Alagoas,AL,2021-11-13,31-45,Masculino,2.0,0,0,0,0,0,2
Alagoas,AL,2021-11-13,31-45,Masculino,3.0,0,5,1,5,0,6
Alagoas,AL,2021-11-13,46-60,Feminino,2.0,0,0,0,0,0,1
Alagoas,AL,2021-11-13,46-60,Masculino,2.0,0,0,0,0,0,4
Alagoas,AL,2021-11-13,46-60,Masculino,3.0,0,1,0,1,0,1
Alagoas,AL,2021-11-13,sem referencia,Feminino,2.0,0,0,0,0,0,7
Alagoas,AL,2021-11-13,sem referencia,Feminino,3.0,0,5,1,5,1,7
Alagoas,AL,2021-11-13,sem referencia,Masculino,2.0,0,1,0,0,0,3
Alagoas,AL,2021-11-13,sem referencia,Masculino,3.0,0,5,1,8,0,9
Alagoas,AL,2021-11-14,0-18,Feminino,2.0,0,0,0,0,0,1
Alagoas,AL,2021-11-14,0-18,Feminino,3.0,0,1,0,3,0,3
Alagoas,AL,2021-11-14,0-18,Masculino,2.0,0,0,0,0,0,2
Alagoas,AL,2021-11-14,0-18,Masculino,3.0,0,2,0,2,0,2
Alagoas,AL,2021-11-14,19-30,Feminino,3.0,0,1,0,2,0,2
Alagoas,AL,2021-11-14,19-30,Masculino,2.0,0,1,0,0,0,1
Alagoas,AL,2021-11-14,19-30,Masculino,3.0,0,2,0,3,0,3
Alagoas,AL,2021-11-14,31-45,Feminino,3.0,0,2,1,1,0,2
Alagoas,AL,2021-11-14,31-45,Masculino,2.0,0,0,0,0,0,3
Alagoas,AL,2021-11-14,31-45,Masculino,3.0,0,2,0,2,0,2
Alagoas,AL,2021-11-14,46-60,Feminino,3.0,0,0,0,2,0,2
Alagoas,AL,2021-11-14,46-60,Masculino,2.0,0,0,0,0,0,1
Alagoas,AL,2021-11-14,46-60,Masculino,3.0,0,1,0,2,0,2
Alagoas,AL,2021-11-14,sem referencia,Feminino,2.0,0,1,0,0,0,2
Alagoas,AL,2021-11-14,sem referencia,Feminino,3.0,0,1,1,0,0,1
Alagoas,AL,2021-11-14,sem referencia,Masculino,2.0,0,1,0,0,0,3
Alagoas,AL,2021-11-14,sem referencia,Masculino,3.0,0,2,0,4,0,4
Alagoas,AL,2021-11-15,0-18,Feminino,3.0,0,3,1,6,0,7
Alagoas,AL,2021-11-15,0-18,Masculino,2.0,0,0,0,0,0,2
Alagoas,AL,2021-11-15,0-18,Masculino,3.0,0,2,0,3,0,3
Alagoas,AL,2021-11-15,19-30,Feminino,2.0,0,0,0,0,0,2
Alagoas,AL,2021-11-15,19-30,Feminino,3.0,0,8,2,9,0,11
Alagoas,AL,2021-11-15,19-30,Masculino,2.0,0,1,0,0,0,1
Alagoas,AL,2021-11-15,19-30,Masculino,3.0,0,1,2,1,0,3
Alagoas,AL,2021-11-15,31-45,Feminino,2.0,0,1,0,0,0,2
Alagoas,AL,2021-11-15,31-45,Feminino,3.0,0,6,0,9,0,9
Alagoas,AL,2021-11-15,31-45,Masculino,2.0,0,0,0,0,0,1
Alagoas,AL,2021-11-15,31-45,Masculino,3.0,0,8,0,10,0,10
Alagoas,AL,2021-11-15,46-60,Feminino,2.0,0,0,0,0,0,1
Alagoas,AL,2021-11-15,46-60,Feminino,3.0,0,3,0,3,0,3
Alagoas,AL,2021-11-15,46-60,Masculino,2.0,0,0,0,0,0,1
Alagoas,AL,2021-11-15,46-60,Masculino,3.0,0,2,0,4,1,5
Alagoas,AL,2021-11-15,sem referencia,Feminino,2.0,0,1,0,0,0,3
Alagoas,AL,2021-11-15,sem referencia,Feminino,3.0,0,3,1,6,0,7
Alagoas,AL,2021-11-15,sem referencia,Masculino,2.0,0,0,0,0,0,2
Alagoas,AL,2021-11-15,sem referencia,Masculino,3.0,0,4,0,7,0,7
Alagoas,AL,2021-11-16,0-18,Feminino,2.0,0,1,0,0,0,2
Alagoas,AL,2021-11-16,0-18,Feminino,3.0,0,6,2,13,0,15
Alagoas,AL,2021-11-16,0-18,Masculino,2.0,0,0,0,0,0,5
Alagoas,AL,2021-11-16,0-18,Masculino,3.0,0,4,2,5,0,7
Alagoas,AL,2021-11-16,19-30,Feminino,2.0,0,3,0,0,0,5
Alagoas,AL,2021-11-16,19-30,Feminino,3.0,0,9,4,15,0,19
Alagoas,AL,2021-11-16,19-30,Masculino,2.0,0,1,0,0,0,7
Alagoas,AL,2021-11-16,19-30,Masculino,3.0,0,14,0,21,0,21
Alagoas,AL,2021-11-16,31-45,Feminino,2.0,0,2,0,0,0,11
Alagoas,AL,2021-11-16,31-45,Feminino,3.0,0,16,7,30,0,37
Alagoas,AL,2021-11-16,31-45,Masculino,2.0,0,2,0,0,0,7
Alagoas,AL,2021-11-16,31-45,Masculino,3.0,0,6,5,9,0,14
Alagoas,AL,2021-11-16,46-60,Feminino,2.0,0,1,0,0,0,3
Alagoas,AL,2021-11-16,46-60,Feminino,3.0,0,7,2,14,0,16
Alagoas,AL,2021-11-16,46-60,Masculino,2.0,0,1,0,0,0,4
Alagoas,AL,2021-11-16,46-60,Masculino,3.0,0,7,1,12,0,13
Alagoas,AL,2021-11-16,sem referencia,Feminino,2.0,0,1,0,0,0,8
Alagoas,AL,2021-11-16,sem referencia,Feminino,3.0,0,7,5,14,0,19
Alagoas,AL,2021-11-16,sem referencia,Masculino,2.0,0,1,0,0,0,9
Alagoas,AL,2021-11-16,sem referencia,Masculino,3.0,0,13,4,22,0,26
Alagoas,AL,2021-11-17,0-18,Feminino,2.0,0,0,0,0,0,5
Alagoas,AL,2021-11-17,0-18,Feminino,3.0,0,4,1,8,0,9
Alagoas,AL,2021-11-17,0-18,Masculino,2.0,0,0,0,0,0,2
Alagoas,AL,2021-11-17,0-18,Masculino,3.0,0,5,2,12,0,14
Alagoas,AL,2021-11-17,19-30,Feminino,2.0,0,3,0,0,0,16
Alagoas,AL,2021-11-17,19-30,Feminino,3.0,0,6,2,22,0,24
Alagoas,AL,2021-11-17,19-30,Masculino,2.0,0,2,0,0,0,10
Alagoas,AL,2021-11-17,19-30,Masculino,3.0,0,1,0,2,0,2
Alagoas,AL,2021-11-17,31-45,Feminino,2.0,0,2,0,0,0,6
Alagoas,AL,2021-11-17,31-45,Feminino,3.0,0,7,3,18,0,21
Alagoas,AL,2021-11-17,31-45,Masculino,2.0,0,0,0,0,0,9
Alagoas,AL,2021-11-17,31-45,Masculino,3.0,0,9,1,13,0,14
Alagoas,AL,2021-11-17,46-60,Feminino,2.0,0,0,0,0,0,2
Alagoas,AL,2021-11-17,46-60,Feminino,3.0,0,3,0,7,0,7
Alagoas,AL,2021-11-17,46-60,Masculino,2.0,0,1,0,0,0,2
Alagoas,AL,2021-11-17,46-60,Masculino,3.0,0,2,1,4,0,5
Alagoas,AL,2021-11-17,sem referencia,Feminino,2.0,0,2,0,0,0,11
Alagoas,AL,2021-11-17,sem referencia,Feminino,3.0,0,4,2,16,0,18
Alagoas,AL,2021-11-17,sem referencia,Masculino,2.0,0,0,0,0,0,3
Alagoas,AL,2021-11-17,sem referencia,Masculino,3.0,0,4,2,8,0,10
Alagoas,AL,2021-11-18,0-18,Feminino,2.0,0,0,0,0,0,8
Alagoas,AL,2021-11-18,0-18,Feminino,3.0,0,2,0,11,0,11
Alagoas,AL,2021-11-18,0-18,Masculino,2.0,0,0,0,0,0,3
Alagoas,AL,2021-11-18,0-18,Masculino,3.0,0,7,3,12,0,15
Alagoas,AL,2021-11-18,19-30,Feminino,2.0,0,1,0,0,0,10
Alagoas,AL,2021-11-18,19-30,Feminino,3.0,0,7,1,12,0,13
Alagoas,AL,2021-11-18,19-30,Masculino,2.0,0,1,0,0,0,5
Alagoas,AL,2021-11-18,19-30,Masculino,3.0,0,7,1,10,0,11
Alagoas,AL,2021-11-18,31-45,Feminino,2.0,0,0,0,0,0,6
Alagoas,AL,2021-11-18,31-45,Feminino,3.0,0,10,4,15,0,19
Alagoas,AL,2021-11-18,31-45,Masculino,2.0,0,0,0,0,0,6
Alagoas,AL,2021-11-18,31-45,Masculino,3.0,0,13,4,13,0,17
Alagoas,AL,2021-11-18,46-60,Feminino,2.0,0,0,0,0,0,3
Alagoas,AL,2021-11-18,46-60,Feminino,3.0,1,2,2,8,0,10
Alagoas,AL,2021-11-18,46-60,Masculino,2.0,0,0,0,0,0,2
Alagoas,AL,2021-11-18,46-60,Masculino,3.0,0,1,0,3,0,3
Alagoas,AL,2021-11-18,sem referencia,Feminino,2.0,0,0,0,0,0,5
Alagoas,AL,2021-11-18,sem referencia,Feminino,3.0,0,8,2,13,0,15
Alagoas,AL,2021-11-18,sem referencia,Masculino,2.0,0,0,0,0,0,5
Alagoas,AL,2021-11-18,sem referencia,Masculino,3.0,0,1,0,6,0,6
Alagoas,AL,2021-11-19,0-18,Feminino,2.0,0,0,0,0,0,2
Alagoas,AL,2021-11-19,0-18,Feminino,3.0,0,1,1,3,0,4
Alagoas,AL,2021-11-19,0-18,Masculino,2.0,0,0,0,0,0,1
Alagoas,AL,2021-11-19,0-18,Masculino,3.0,0,3,1,5,0,6
Alagoas,AL,2021-11-19,19-30,Feminino,2.0,0,2,0,0,0,10
Alagoas,AL,2021-11-19,19-30,Feminino,3.0,0,3,3,6,0,9
Alagoas,AL,2021-11-19,19-30,Masculino,2.0,0,0,0,0,0,4
Alagoas,AL,2021-11-19,19-30,Masculino,3.0,0,1,2,4,0,6
Alagoas,AL,2021-11-19,31-45,Feminino,2.0,0,1,0,0,0,13
Alagoas,AL,2021-11-19,31-45,Feminino,3.0,0,10,8,18,0,26
Alagoas,AL,2021-11-19,31-45,Masculino,2.0,0,0,0,0,0,3
Alagoas,AL,2021-11-19,31-45,Masculino,3.0,0,9,3,18,0,21
Alagoas,AL,2021-11-19,46-60,Feminino,2.0,0,1,0,0,0,3
Alagoas,AL,2021-11-19,46-60,Feminino,3.0,0,2,1,5,0,6
Alagoas,AL,2021-11-19,46-60,Masculino,2.0,0,1,0,0,0,3
Alagoas,AL,2021-11-19,sem referencia,Feminino,2.0,0,0,0,0,0,8
Alagoas,AL,2021-11-19,sem referencia,Feminino,3.0,0,2,2,7,0,9
Alagoas,AL,2021-11-19,sem referencia,Masculino,2.0,0,0,0,0,0,3
Alagoas,AL,2021-11-19,sem referencia,Masculino,3.0,0,4,1,9,0,10
Alagoas,AL,2021-11-20,0-18,Feminino,2.0,0,0,0,0,0,1
Alagoas,AL,2021-11-20,0-18,Feminino,3.0,0,1,0,2,0,2
Alagoas,AL,2021-11-20,0-18,Masculino,2.0,0,0,0,0,0,3
Alagoas,AL,2021-11-20,0-18,Masculino,3.0,0,1,0,1,0,1
Alagoas,AL,2021-11-20,19-30,Feminino,2.0,0,0,0,0,0,4
Alagoas,AL,2021-11-20,19-30,Feminino,3.0,0,3,0,6,0,6
Alagoas,AL,2021-11-20,19-30,Masculino,2.0,0,2,0,0,0,3
Alagoas,AL,2021-11-20,19-30,Masculino,3.0,0,7,0,8,0,8
Alagoas,AL,2021-11-20,31-45,Feminino,2.0,0,0,0,0,0,4
Alagoas,AL,2021-11-20,31-45,Feminino,3.0,0,3,1,5,0,6
Alagoas,AL,2021-11-20,31-45,Masculino,2.0,0,0,0,0,0,8
Alagoas,AL,2021-11-20,31-45,Masculino,3.0,0,5,0,7,0,7
Alagoas,AL,2021-11-20,46-60,Feminino,2.0,0,0,0,0,0,1
Alagoas,AL,2021-11-20,46-60,Feminino,3.0,0,1,0,2,0,2
Alagoas,AL,2021-11-20,46-60,Masculino,3.0,0,2,1,3,0,4
Alagoas,AL,2021-11-20,sem referencia,Feminino,2.0,0,0,0,0,0,2
Alagoas,AL,2021-11-20,sem referencia,Feminino,3.0,0,4,0,7,0,7
Alagoas,AL,2021-11-20,sem referencia,Masculino,2.0,0,0,0,0,0,1
Alagoas,AL,2021-11-20,sem referencia,Masculino,3.0,0,1,1,1,0,2
Alagoas,AL,2021-11-21,0-18,Feminino,3.0,0,2,0,4,0,4
Alagoas,AL,2021-11-21,0-18,Masculino,2.0,0,0,0,0,0,3
Alagoas,AL,2021-11-21,19-30,Feminino,2.0,0,0,0,0,0,3
Alagoas,AL,2021-11-21,19-30,Feminino,3.0,0,1,0,3,0,3
Alagoas,AL,2021-11-21,19-30,Masculino,2.0,0,0,0,0,0,5
Alagoas,AL,2021-11-21,31-45,Feminino,2.0,0,0,0,0,0,3
Alagoas,AL,2021-11-21,31-45,Feminino,3.0,0,2,0,4,0,4
Alagoas,AL,2021-11-21,31-45,Masculino,2.0,0,0,0,0,0,3
Alagoas,AL,2021-11-21,31-45,Masculino,3.0,0,2,0,4,0,4
Alagoas,AL,2021-11-21,46-60,Feminino,2.0,0,0,0,0,0,2
Alagoas,AL,2021-11-21,46-60,Masculino,2.0,0,0,0,0,0,1
Alagoas,AL,2021-11-21,46-60,Masculino,3.0,0,1,0,2,0,2
Alagoas,AL,2021-11-21,sem referencia,Feminino,2.0,0,0,0,0,0,5
Alagoas,AL,2021-11-21,sem referencia,Feminino,3.0,0,1,1,5,0,6
Alagoas,AL,2021-11-21,sem referencia,Masculino,2.0,0,0,0,0,0,3
Alagoas,AL,2021-11-21,sem referencia,Masculino,3.0,0,3,0,7,0,7
Alagoas,AL,2021-11-22,0-18,Feminino,2.0,0,0,0,0,0,3
Alagoas,AL,2021-11-22,0-18,Feminino,3.0,0,4,0,6,0,6
Alagoas,AL,2021-11-22,0-18,Masculino,2.0,0,0,0,0,0,3
Alagoas,AL,2021-11-22,0-18,Masculino,3.0,0,6,2,4,0,6
Alagoas,AL,2021-11-22,19-30,Feminino,2.0,0,0,0,0,0,9
Alagoas,AL,2021-11-22,19-30,Feminino,3.0,0,7,0,16,0,16
Alagoas,AL,2021-11-22,19-30,Masculino,2.0,0,0,0,0,0,8
Alagoas,AL,2021-11-22,19-30,Masculino,3.0,0,8,3,10,0,13
Alagoas,AL,2021-11-22,31-45,Feminino,2.0,0,2,0,0,0,14
Alagoas,AL,2021-11-22,31-45,Feminino,3.0,0,10,5,18,0,23
Alagoas,AL,2021-11-22,31-45,Masculino,2.0,0,0,0,0,0,11
Alagoas,AL,2021-11-22,31-45,Masculino,3.0,0,9,1,21,0,22
Alagoas,AL,2021-11-22,46-60,Feminino,2.0,0,1,0,0,0,4
Alagoas,AL,2021-11-22,46-60,Feminino,3.0,0,3,1,4,0,5
Alagoas,AL,2021-11-22,46-60,Masculino,2.0,0,0,0,0,0,5
Alagoas,AL,2021-11-22,46-60,Masculino,3.0,1,5,2,7,0,9
Alagoas,AL,2021-11-22,sem referencia,Feminino,2.0,0,2,0,0,0,9
Alagoas,AL,2021-11-22,sem referencia,Feminino,3.0,0,7,4,12,0,16
Alagoas,AL,2021-11-22,sem referencia,Masculino,2.0,0,0,0,0,0,2
Alagoas,AL,2021-11-22,sem referencia,Masculino,3.0,0,6,2,4,0,6
Alagoas,AL,2021-11-23,0-18,Feminino,2.0,0,0,0,0,0,2
Alagoas,AL,2021-11-23,0-18,Feminino,3.0,0,7,4,8,0,12
Alagoas,AL,2021-11-23,0-18,Masculino,2.0,0,0,0,0,0,1
Alagoas,AL,2021-11-23,0-18,Masculino,3.0,0,8,3,6,0,9
Alagoas,AL,2021-11-23,19-30,Feminino,2.0,0,0,0,0,0,6
Alagoas,AL,2021-11-23,19-30,Feminino,3.0,0,10,5,18,0,23
Alagoas,AL,2021-11-23,19-30,Masculino,2.0,0,0,0,0,0,9
Alagoas,AL,2021-11-23,19-30,Masculino,3.0,0,3,1,5,0,6
Alagoas,AL,2021-11-23,31-45,Feminino,2.0,0,2,0,0,0,11
Alagoas,AL,2021-11-23,31-45,Feminino,3.0,0,7,1,15,0,16
Alagoas,AL,2021-11-23,31-45,Masculino,2.0,0,0,0,0,0,9
Alagoas,AL,2021-11-23,31-45,Masculino,3.0,0,9,4,11,0,15
Alagoas,AL,2021-11-23,46-60,Feminino,2.0,0,0,0,0,0,5
Alagoas,AL,2021-11-23,46-60,Feminino,3.0,0,1,0,4,0,4
Alagoas,AL,2021-11-23,46-60,Masculino,2.0,0,1,0,0,0,3
Alagoas,AL,2021-11-23,46-60,Masculino,3.0,0,4,2,9,0,11
Alagoas,AL,2021-11-23,sem referencia,Feminino,2.0,0,0,0,0,0,5
Alagoas,AL,2021-11-23,sem referencia,Feminino,3.0,0,5,1,10,0,11
Alagoas,AL,2021-11-23,sem referencia,Masculino,2.0,0,0,0,0,0,7
Alagoas,AL,2021-11-23,sem referencia,Masculino,3.0,0,3,3,8,0,11
Alagoas,AL,2021-11-24,0-18,Feminino,2.0,0,0,0,0,0,2
Alagoas,AL,2021-11-24,0-18,Feminino,3.0,0,2,1,6,0,7
Alagoas,AL,2021-11-24,0-18,Masculino,2.0,0,0,0,0,0,3
Alagoas,AL,2021-11-24,0-18,Masculino,3.0,0,3,1,8,0,9
Alagoas,AL,2021-11-24,19-30,Feminino,2.0,0,0,0,0,0,10
Alagoas,AL,2021-11-24,19-30,Feminino,3.0,0,8,1,15,0,16
Alagoas,AL,2021-11-24,19-30,Masculino,2.0,0,0,0,0,0,9
